N,Song1,Song2,Algo,Embedding,Perc
0,sognonostalgico,girlinthedark,MiniBatch500,300,2.9
1,sognonostalgico,girlinthedark,MiniBatch500,100,18.84
2,sognonostalgico,girlinthedark,MiniBatch500,200,8.7
3,sognonostalgico,girlinthedark,MiniBatch500,50,2.9
4,sognonostalgico,girlinthedark,MiniBatch500,150,8.7
