N,Song1,Song2,Algo,Embedding,Perc
0,reich,niveau,MiniBatch250,300,65.22
1,reich,niveau,MiniBatch250,100,10.14
2,reich,niveau,MiniBatch250,200,49.28
3,reich,niveau,MiniBatch250,50,43.48
4,reich,niveau,MiniBatch250,150,2.9
