N,Song1,Song2,Algo,Embedding,Perc
0,shepherd,beginthebeguine,MiniBatch250,300,11.59
1,shepherd,beginthebeguine,MiniBatch250,100,14.49
2,shepherd,beginthebeguine,MiniBatch250,200,2.9
3,shepherd,beginthebeguine,MiniBatch250,50,1.45
4,shepherd,beginthebeguine,MiniBatch250,150,8.7
