N,Song1,Song2,Algo,Embedding,Perc
0,mojoworkout,gotmymojoworking,MiniBatch250,300,2.9
1,mojoworkout,gotmymojoworking,MiniBatch250,100,20.29
2,mojoworkout,gotmymojoworking,MiniBatch250,200,10.14
3,mojoworkout,gotmymojoworking,MiniBatch250,50,1.45
4,mojoworkout,gotmymojoworking,MiniBatch250,150,26.09
