N,Song1,Song2,Algo,Embedding,Perc
0,greengrassgrows,superstring,MiniBatch250,300,72.46
1,greengrassgrows,superstring,MiniBatch250,100,30.43
2,greengrassgrows,superstring,MiniBatch250,200,63.77
3,greengrassgrows,superstring,MiniBatch250,50,98.55
4,greengrassgrows,superstring,MiniBatch250,150,98.55
