N,Song1,Song2,Algo,Embedding,Perc
0,reich,niveau,MiniBatch500,300,0.0
1,reich,niveau,MiniBatch500,100,5.8
2,reich,niveau,MiniBatch500,200,0.0
3,reich,niveau,MiniBatch500,50,8.7
4,reich,niveau,MiniBatch500,150,43.48
