N,Song1,Song2,Algo,Embedding,Perc
0,rendezvous,idreamed,MiniBatch500,300,1.45
1,rendezvous,idreamed,MiniBatch500,100,66.67
2,rendezvous,idreamed,MiniBatch500,200,7.25
3,rendezvous,idreamed,MiniBatch500,50,0.0
4,rendezvous,idreamed,MiniBatch500,150,0.0
