N,Song1,Song2,Algo,Embedding,Perc
0,amothersprayer,myownsweet,MiniBatch500,300,0.0
1,amothersprayer,myownsweet,MiniBatch500,100,2.9
2,amothersprayer,myownsweet,MiniBatch500,200,0.0
3,amothersprayer,myownsweet,MiniBatch500,50,0.0
4,amothersprayer,myownsweet,MiniBatch500,150,0.0
