N,Song1,Song2,Algo,Embedding,Perc
0,es,hey,MiniBatch500,300,2.9
1,es,hey,MiniBatch500,100,8.7
2,es,hey,MiniBatch500,200,72.46
3,es,hey,MiniBatch500,50,33.33
4,es,hey,MiniBatch500,150,5.8
