N,Song1,Song2,Algo,Embedding,Perc
0,dirlada,loopdilove,MiniBatch500,300,1.45
1,dirlada,loopdilove,MiniBatch500,100,7.25
2,dirlada,loopdilove,MiniBatch500,200,0.0
3,dirlada,loopdilove,MiniBatch500,50,5.8
4,dirlada,loopdilove,MiniBatch500,150,8.7
