N,Song1,Song2,Algo,Embedding,Perc
0,shepherd,beginthebeguine,Spectral,300,43.48
1,shepherd,beginthebeguine,Spectral,100,14.49
2,shepherd,beginthebeguine,Spectral,200,0.0
3,shepherd,beginthebeguine,Spectral,50,0.0
4,shepherd,beginthebeguine,Spectral,150,17.39
