N,Song1,Song2,Algo,Embedding,Perc
0,rendezvous,idreamed,Spectral,300,10.14
1,rendezvous,idreamed,Spectral,100,17.39
2,rendezvous,idreamed,Spectral,200,86.96
3,rendezvous,idreamed,Spectral,50,63.77
4,rendezvous,idreamed,Spectral,150,33.33
