N,Song1,Song2,Algo,Embedding,Perc
0,whereareyounow,whereareyou,Spectral,300,8.7
1,whereareyounow,whereareyou,Spectral,100,7.25
2,whereareyounow,whereareyou,Spectral,200,0.0
3,whereareyounow,whereareyou,Spectral,50,8.7
4,whereareyounow,whereareyou,Spectral,150,30.43
