N,Song1,Song2,Algo,Embedding,Perc
0,es,hey,Spectral,300,44.93
1,es,hey,Spectral,100,8.7
2,es,hey,Spectral,200,1.45
3,es,hey,Spectral,50,1.45
4,es,hey,Spectral,150,5.8
