N,Song1,Song2,Algo,Embedding,Perc
0,letitend,howdeepisyourlove,Spectral,300,40.58
1,letitend,howdeepisyourlove,Spectral,100,59.42
2,letitend,howdeepisyourlove,Spectral,200,13.04
3,letitend,howdeepisyourlove,Spectral,50,0.0
4,letitend,howdeepisyourlove,Spectral,150,11.59
