N,Song1,Song2,Algo,Embedding,Perc
0,does_anybody,bali,Spectral,300,10.14
1,does_anybody,bali,Spectral,100,4.35
2,does_anybody,bali,Spectral,200,78.26
3,does_anybody,bali,Spectral,50,36.23
4,does_anybody,bali,Spectral,150,10.14
