N,Song1,Song2,Algo,Embedding,Perc
0,hessofine,mysweetlord,Spectral,300,10.14
1,hessofine,mysweetlord,Spectral,100,52.17
2,hessofine,mysweetlord,Spectral,200,91.3
3,hessofine,mysweetlord,Spectral,50,13.04
4,hessofine,mysweetlord,Spectral,150,2.9
