N,Song1,Song2,Cluster_1,Cluster_2
0,light_myLife,lady_divine_pt1,1,1
1,light_myLife,lady_divine_pt2,1,1
2,light_myLife,lady_divine_pt3,1,1
3,confessing,starlight,1,1
4,o_gladsome,o_light,1,1
5,lady_love,word_warning,1,1
6,whisper,wishing_song,1,1
7,does_anybody,bali,0,0
8,chatterbox_carew,chatterbox_jerome,1,1
9,kalamazoo_arnstein,kalamazoo_warren,1,1
10,prelude,dakota,0,0
11,vagyok,perhaps,1,1
12,shepherd,beginthebeguine,1,1
13,sadness,youdbesonice,1,1
14,motheranddad,nearyou,1,1
15,muehlebachbeersmith,timeformuehlebach,1,1
16,goodnight,whilewedream,1,1
17,sognonostalgico,girlinthedark,1,1
18,hessofine,mysweetlord,0,0
19,jeanniemichele,themeatimetolove,1,1
20,keeponsinging,keeponsingingtwo,1,1
21,uncantoagalicia,bisschenfrieden,1,1
22,es,hey,1,1
23,greengrassgrows,superstring,1,1
24,whereareyounow,whereareyou,0,0
25,gehtsparkasse,begood,0,0
26,heartbeat,getoveryou,0,0
27,gumtree,downunder,1,1
28,blessees,janine,1,1
