N,Song1,Song2,Algo,Embedding,Perc
0,mojoworkout,gotmymojoworking,MiniBatch250,300,0.0
1,mojoworkout,gotmymojoworking,MiniBatch250,100,1.45
2,mojoworkout,gotmymojoworking,MiniBatch250,200,4.35
3,mojoworkout,gotmymojoworking,MiniBatch250,50,2.9
4,mojoworkout,gotmymojoworking,MiniBatch250,150,1.45
