N,Song1,Song2,Algo,Embedding,Perc
0,daybyday,themetodayshow,MiniBatch250,300,0.0
1,daybyday,themetodayshow,MiniBatch250,100,5.8
2,daybyday,themetodayshow,MiniBatch250,200,0.0
3,daybyday,themetodayshow,MiniBatch250,50,4.35
4,daybyday,themetodayshow,MiniBatch250,150,0.0
