N,Song1,Song2,Algo,Embedding,Perc
0,mygodandi,mygodanditwo,MiniBatch250,300,0.0
1,mygodandi,mygodanditwo,MiniBatch250,100,0.0
2,mygodandi,mygodanditwo,MiniBatch250,200,1.45
3,mygodandi,mygodanditwo,MiniBatch250,50,0.0
4,mygodandi,mygodanditwo,MiniBatch250,150,0.0
