N,Song1,Song2,Algo,Embedding,Perc
0,gehtsparkasse,begood,MiniBatch1000,300,53.62
1,gehtsparkasse,begood,MiniBatch1000,100,17.39
2,gehtsparkasse,begood,MiniBatch1000,200,97.1
3,gehtsparkasse,begood,MiniBatch1000,50,40.58
4,gehtsparkasse,begood,MiniBatch1000,150,43.48
