N,Song1,Song2,Algo,Embedding,Perc
0,sognonostalgico,girlinthedark,MiniBatch1000,300,1.45
1,sognonostalgico,girlinthedark,MiniBatch1000,100,18.84
2,sognonostalgico,girlinthedark,MiniBatch1000,200,14.49
3,sognonostalgico,girlinthedark,MiniBatch1000,50,2.9
4,sognonostalgico,girlinthedark,MiniBatch1000,150,10.14
