N,Song1,Song2,Algo,Embedding,Perc
0,light_myLife,lady_divine_pt3,MiniBatch100,300,18.84
1,light_myLife,lady_divine_pt3,MiniBatch100,100,4.35
2,light_myLife,lady_divine_pt3,MiniBatch100,200,34.78
3,light_myLife,lady_divine_pt3,MiniBatch100,50,28.99
4,light_myLife,lady_divine_pt3,MiniBatch100,150,2.9
