N,Song1,Song2,Algo,Embedding,Perc
0,mizpahshalom,shalom,KMean,300,1.45
1,mizpahshalom,shalom,KMean,100,17.39
2,mizpahshalom,shalom,KMean,200,1.45
3,mizpahshalom,shalom,KMean,50,21.74
4,mizpahshalom,shalom,KMean,150,8.7
