N,Song1,Song2,Algo,Embedding,Perc
0,es,hey,KMean,300,18.84
1,es,hey,KMean,100,2.9
2,es,hey,KMean,200,1.45
3,es,hey,KMean,50,0.0
4,es,hey,KMean,150,1.45
