N,Song1,Song2,Algo,Embedding,Perc
0,reich,niveau,KMean,300,23.19
1,reich,niveau,KMean,100,7.25
2,reich,niveau,KMean,200,36.23
3,reich,niveau,KMean,50,34.78
4,reich,niveau,KMean,150,1.45
