N,Song1,Song2,Algo,Embedding,Perc
0,sognonostalgico,girlinthedark,KMean,300,1.45
1,sognonostalgico,girlinthedark,KMean,100,23.19
2,sognonostalgico,girlinthedark,KMean,200,5.8
3,sognonostalgico,girlinthedark,KMean,50,2.9
4,sognonostalgico,girlinthedark,KMean,150,8.7
