N,Song1,Song2,Algo,Embedding,Perc
0,confessing,starlight,KMean,300,1.45
1,confessing,starlight,KMean,100,4.35
2,confessing,starlight,KMean,200,0.0
3,confessing,starlight,KMean,50,0.0
4,confessing,starlight,KMean,150,1.45
