N,Song1,Song2,Algo,Embedding,Perc
0,light_myLife,lady_divine_pt3,KMean,300,0.0
1,light_myLife,lady_divine_pt3,KMean,100,0.0
2,light_myLife,lady_divine_pt3,KMean,200,7.25
3,light_myLife,lady_divine_pt3,KMean,50,0.0
4,light_myLife,lady_divine_pt3,KMean,150,4.35
