N,Song1,Song2,Algo,Embedding,Perc
0,ithinkaboutyou,ithinkaboutyoutwo,KMean,300,28.99
1,ithinkaboutyou,ithinkaboutyoutwo,KMean,100,57.97
2,ithinkaboutyou,ithinkaboutyoutwo,KMean,200,55.07
3,ithinkaboutyou,ithinkaboutyoutwo,KMean,50,13.04
4,ithinkaboutyou,ithinkaboutyoutwo,KMean,150,0.0
