N,Song1,Song2,Algo,Embedding,Perc
0,mojoworkout,gotmymojoworking,GaussianMM,300,1.45
1,mojoworkout,gotmymojoworking,GaussianMM,100,13.04
2,mojoworkout,gotmymojoworking,GaussianMM,200,10.14
3,mojoworkout,gotmymojoworking,GaussianMM,50,1.45
4,mojoworkout,gotmymojoworking,GaussianMM,150,23.19
