N,Song1,Song2,Algo,Embedding,Perc
0,mygodandi,mygodanditwo,GaussianMM,300,0.0
1,mygodandi,mygodanditwo,GaussianMM,100,18.84
2,mygodandi,mygodanditwo,GaussianMM,200,8.7
3,mygodandi,mygodanditwo,GaussianMM,50,0.0
4,mygodandi,mygodanditwo,GaussianMM,150,0.0
