N,Song1,Song2,Algo,Embedding,Perc
0,tillyou,phantomoftheopera,GaussianMM,300,0.0
1,tillyou,phantomoftheopera,GaussianMM,100,2.9
2,tillyou,phantomoftheopera,GaussianMM,200,2.9
3,tillyou,phantomoftheopera,GaussianMM,50,5.8
4,tillyou,phantomoftheopera,GaussianMM,150,0.0
