N,Song1,Song2,Algo,Embedding,Perc
0,muehlebachbeersmith,timeformuehlebach,GaussianMM,300,0.0
1,muehlebachbeersmith,timeformuehlebach,GaussianMM,100,0.0
2,muehlebachbeersmith,timeformuehlebach,GaussianMM,200,1.45
3,muehlebachbeersmith,timeformuehlebach,GaussianMM,50,0.0
4,muehlebachbeersmith,timeformuehlebach,GaussianMM,150,0.0
