N,Song1,Song2,Algo,Embedding,Perc
0,kansas,roses,GaussianMM,300,4.35
1,kansas,roses,GaussianMM,100,15.94
2,kansas,roses,GaussianMM,200,2.9
3,kansas,roses,GaussianMM,50,40.58
4,kansas,roses,GaussianMM,150,14.49
