N,Song1,Song2,Algo,Embedding,Perc
0,uncantoagalicia,bisschenfrieden,GaussianMM,300,10.14
1,uncantoagalicia,bisschenfrieden,GaussianMM,100,40.58
2,uncantoagalicia,bisschenfrieden,GaussianMM,200,1.45
3,uncantoagalicia,bisschenfrieden,GaussianMM,50,4.35
4,uncantoagalicia,bisschenfrieden,GaussianMM,150,2.9
