N,Song1,Song2,Algo,Embedding,Perc
0,vagyok,perhaps,GaussianMM,300,2.9
1,vagyok,perhaps,GaussianMM,100,2.9
2,vagyok,perhaps,GaussianMM,200,2.9
3,vagyok,perhaps,GaussianMM,50,1.45
4,vagyok,perhaps,GaussianMM,150,1.45
