N,Song1,Song2,Algo,Embedding,Perc
0,sadness,youdbesonice,GaussianMM,300,11.59
1,sadness,youdbesonice,GaussianMM,100,23.19
2,sadness,youdbesonice,GaussianMM,200,0.0
3,sadness,youdbesonice,GaussianMM,50,0.0
4,sadness,youdbesonice,GaussianMM,150,4.35
