N,Song1,Song2,Algo,Embedding,Perc
0,light_myLife,lady_divine_pt2,GaussianMM,300,5.8
1,light_myLife,lady_divine_pt2,GaussianMM,100,46.38
2,light_myLife,lady_divine_pt2,GaussianMM,200,7.25
3,light_myLife,lady_divine_pt2,GaussianMM,50,0.0
4,light_myLife,lady_divine_pt2,GaussianMM,150,0.0
