N,Song1,Song2,Cluster_1,Cluster_2
0,light_myLife,lady_divine_pt1,4,4
1,light_myLife,lady_divine_pt2,4,4
2,light_myLife,lady_divine_pt3,4,4
3,confessing,starlight,4,4
4,o_gladsome,o_light,4,4
5,lady_love,word_warning,4,4
6,whisper,wishing_song,4,4
7,old_eli,someday_prince,4,4
8,kansas,roses,5,5
9,kalamazoo_arnstein,kalamazoo_warren,4,4
10,prelude,dakota,5,5
11,vagyok,perhaps,4,4
12,shepherd,beginthebeguine,4,4
13,motheranddad,nearyou,4,4
14,muehlebachbeersmith,timeformuehlebach,4,4
15,goodnight,whilewedream,4,4
16,daybyday,themetodayshow,4,4
17,keeponsinging,keeponsingingtwo,4,4
18,pourtoi,feelings,4,4
19,uncantoagalicia,bisschenfrieden,4,4
20,es,hey,4,4
21,greengrassgrows,superstring,4,4
22,whereareyounow,whereareyou,5,5
23,heartbeat,getoveryou,0,0
24,gumtree,downunder,4,4
25,blessees,janine,4,4
