N,Song1,Song2,Algo,Embedding,Perc
0,ithinkaboutyou,ithinkaboutyoutwo,MiniBatch1000,300,0.0
1,ithinkaboutyou,ithinkaboutyoutwo,MiniBatch1000,100,4.35
2,ithinkaboutyou,ithinkaboutyoutwo,MiniBatch1000,200,4.35
3,ithinkaboutyou,ithinkaboutyoutwo,MiniBatch1000,50,0.0
4,ithinkaboutyou,ithinkaboutyoutwo,MiniBatch1000,150,1.45
