N,Song1,Song2,Algo,Embedding,Perc
0,whisper_to_me,itallcomes,MiniBatch1000,300,0.0
1,whisper_to_me,itallcomes,MiniBatch1000,100,0.0
2,whisper_to_me,itallcomes,MiniBatch1000,200,0.0
3,whisper_to_me,itallcomes,MiniBatch1000,50,0.0
4,whisper_to_me,itallcomes,MiniBatch1000,150,4.35
