N,Song1,Song2,Algo,Embedding,Perc
0,rendezvous,idreamed,MiniBatch1000,300,1.45
1,rendezvous,idreamed,MiniBatch1000,100,82.61
2,rendezvous,idreamed,MiniBatch1000,200,5.8
3,rendezvous,idreamed,MiniBatch1000,50,0.0
4,rendezvous,idreamed,MiniBatch1000,150,0.0
