N,Song1,Song2,Algo,Embedding,Perc
0,rendezvous,idreamed,MiniBatch100,300,0.0
1,rendezvous,idreamed,MiniBatch100,100,79.71
2,rendezvous,idreamed,MiniBatch100,200,5.8
3,rendezvous,idreamed,MiniBatch100,50,0.0
4,rendezvous,idreamed,MiniBatch100,150,0.0
