N,Song1,Song2,Algo,Embedding,Perc
0,does_anybody,bali,MiniBatch100,300,5.8
1,does_anybody,bali,MiniBatch100,100,0.0
2,does_anybody,bali,MiniBatch100,200,0.0
3,does_anybody,bali,MiniBatch100,50,10.14
4,does_anybody,bali,MiniBatch100,150,0.0
