N,Song1,Song2,Algo,Embedding,Perc
0,does_anybody,bali,BIRCH,300,13.04
1,does_anybody,bali,BIRCH,100,1.45
2,does_anybody,bali,BIRCH,200,0.0
3,does_anybody,bali,BIRCH,50,7.25
4,does_anybody,bali,BIRCH,150,0.0
