N,Song1,Song2,Algo,Embedding,Perc
0,lady_love,word_warning,BIRCH,300,0.0
1,lady_love,word_warning,BIRCH,100,0.0
2,lady_love,word_warning,BIRCH,200,2.9
3,lady_love,word_warning,BIRCH,50,4.35
4,lady_love,word_warning,BIRCH,150,0.0
