N,Song1,Song2,Algo,Embedding,Perc
0,greengrassgrows,superstring,BIRCH,300,10.14
1,greengrassgrows,superstring,BIRCH,100,0.0
2,greengrassgrows,superstring,BIRCH,200,15.94
3,greengrassgrows,superstring,BIRCH,50,0.0
4,greengrassgrows,superstring,BIRCH,150,0.0
