N,Song1,Song2,Algo,Embedding,Perc
0,confessing,starlight,BIRCH,300,0.0
1,confessing,starlight,BIRCH,100,0.0
2,confessing,starlight,BIRCH,200,4.35
3,confessing,starlight,BIRCH,50,0.0
4,confessing,starlight,BIRCH,150,4.35
