N,Song1,Song2,Algo,Embedding,Perc
0,twilightwaltz,calledlove,BIRCH,300,2.9
1,twilightwaltz,calledlove,BIRCH,100,0.0
2,twilightwaltz,calledlove,BIRCH,200,0.0
3,twilightwaltz,calledlove,BIRCH,50,0.0
4,twilightwaltz,calledlove,BIRCH,150,13.04
