N,Song1,Song2,Algo,Embedding,Perc
0,reich,niveau,BIRCH,300,0.0
1,reich,niveau,BIRCH,100,2.9
2,reich,niveau,BIRCH,200,0.0
3,reich,niveau,BIRCH,50,15.94
4,reich,niveau,BIRCH,150,86.96
