N,Song1,Song2,Algo,Embedding,Perc
0,amothersprayer,myownsweet,BIRCH,300,0.0
1,amothersprayer,myownsweet,BIRCH,100,1.45
2,amothersprayer,myownsweet,BIRCH,200,0.0
3,amothersprayer,myownsweet,BIRCH,50,0.0
4,amothersprayer,myownsweet,BIRCH,150,0.0
