N,Song1,Song2,Algo,Embedding,Perc
0,dirlada,loopdilove,BIRCH,300,1.45
1,dirlada,loopdilove,BIRCH,100,10.14
2,dirlada,loopdilove,BIRCH,200,0.0
3,dirlada,loopdilove,BIRCH,50,4.35
4,dirlada,loopdilove,BIRCH,150,1.45
