N,Song1,Song2,Algo,Embedding,Perc
0,reich,niveau,Spectral,300,95.65
1,reich,niveau,Spectral,100,14.49
2,reich,niveau,Spectral,200,89.86
3,reich,niveau,Spectral,50,65.22
4,reich,niveau,Spectral,150,5.8
