N,Song1,Song2,Algo,Embedding,Perc
0,messiah,fence,Spectral,300,14.49
1,messiah,fence,Spectral,100,15.94
2,messiah,fence,Spectral,200,1.45
3,messiah,fence,Spectral,50,0.0
4,messiah,fence,Spectral,150,7.25
