N,Song1,Song2,Algo,Embedding,Perc
0,motheranddad,nearyou,Spectral,300,8.7
1,motheranddad,nearyou,Spectral,100,11.59
2,motheranddad,nearyou,Spectral,200,73.91
3,motheranddad,nearyou,Spectral,50,78.26
4,motheranddad,nearyou,Spectral,150,17.39
