N,Song1,Song2,Algo,Embedding,Perc
0,confessing,starlight,Spectral,300,18.84
1,confessing,starlight,Spectral,100,11.59
2,confessing,starlight,Spectral,200,5.8
3,confessing,starlight,Spectral,50,1.45
4,confessing,starlight,Spectral,150,5.8
