N,Song1,Song2,Algo,Embedding,Perc
0,jeanniemichele,themeatimetolove,Spectral,300,10.14
1,jeanniemichele,themeatimetolove,Spectral,100,8.7
2,jeanniemichele,themeatimetolove,Spectral,200,1.45
3,jeanniemichele,themeatimetolove,Spectral,50,4.35
4,jeanniemichele,themeatimetolove,Spectral,150,7.25
