N,Song1,Song2,Algo,Embedding,Perc
0,amothersprayer,myownsweet,Spectral,300,8.7
1,amothersprayer,myownsweet,Spectral,100,0.0
2,amothersprayer,myownsweet,Spectral,200,36.23
3,amothersprayer,myownsweet,Spectral,50,84.06
4,amothersprayer,myownsweet,Spectral,150,11.59
