N,Song1,Song2,Algo,Embedding,Perc
0,lifeisarock,menusong,Spectral,300,62.32
1,lifeisarock,menusong,Spectral,100,10.14
2,lifeisarock,menusong,Spectral,200,1.45
3,lifeisarock,menusong,Spectral,50,27.54
4,lifeisarock,menusong,Spectral,150,0.0
