N,Song1,Song2,Algo,Embedding,Perc
0,sognonostalgico,girlinthedark,Spectral,300,1.45
1,sognonostalgico,girlinthedark,Spectral,100,11.59
2,sognonostalgico,girlinthedark,Spectral,200,26.09
3,sognonostalgico,girlinthedark,Spectral,50,4.35
4,sognonostalgico,girlinthedark,Spectral,150,20.29
