N,Song1,Song2,Algo,Embedding,Perc
0,greengrassgrows,superstring,Spectral,300,98.55
1,greengrassgrows,superstring,Spectral,100,71.01
2,greengrassgrows,superstring,Spectral,200,95.65
3,greengrassgrows,superstring,Spectral,50,71.01
4,greengrassgrows,superstring,Spectral,150,98.55
