N,Song1,Song2,Algo,Embedding,Perc
0,uncantoagalicia,bisschenfrieden,Spectral,300,7.25
1,uncantoagalicia,bisschenfrieden,Spectral,100,68.12
2,uncantoagalicia,bisschenfrieden,Spectral,200,0.0
3,uncantoagalicia,bisschenfrieden,Spectral,50,10.14
4,uncantoagalicia,bisschenfrieden,Spectral,150,0.0
